ano,edicao,cidade_sede,pais,delegacao,equipe,id_atleta,nome_atleta,sexo,idade,altura,peso,esporte,evento,medalha
1988,Summer,Seoul,Germany,GDR,East Germany,66449,Ute Langenau,F,21,185,80,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Germany,GDR,East Germany,66519,Kathrin Langschwager,F,21,180,72,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Germany,GDR,East Germany,98139,Ariane Radfan (-Hornung),F,23,184,70,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Germany,GDR,East Germany,107137,Steffi Schmidt,F,20,183,72,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Germany,GDR,East Germany,115003,Ute Steppin (Oldenburg-),F,23,190,72,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Germany,GDR,East Germany,115955,Drte Stdemann,F,24,170,59,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Germany,GDR,East Germany,130207,Brit Wiedemann,F,21,186,72,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Japan,JPN,Japan,31543,Yumi Egami-Maruyama,F,30,175,63,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Japan,JPN,Japan,37530,Sachiko Fujita,F,20,173,59,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Japan,JPN,Japan,48790,Norie Hiro,F,23,183,70,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Japan,JPN,Japan,58207,Yukari Kawase,F,21,182,64,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Japan,JPN,Japan,84261,Kumi Nakada,F,23,175,62,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Japan,JPN,Japan,87707,Motoko Obayashi,F,21,182,67,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Japan,JPN,Japan,105998,Ichiko Sato,F,23,169,66,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Japan,JPN,Japan,116234,Akemi Sugiyama,F,23,175,63,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Japan,JPN,Japan,116235,Kayoko Sugiyama,F,26,178,69,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Japan,JPN,Japan,117946,Yukiko Takahashi,F,20,168,55,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Japan,JPN,Japan,118065,Reiko Takizawa,F,26,163,54,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Japan,JPN,Japan,132369,Miyako Yamashita,F,25,162,60,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,Peru,PER,Peru,19448,Luisa Haydee Cervera Cevedon,F,24,173,70,Volleyball,Volleyball Women's Volleyball,Silver
1988,Summer,Seoul,Peru,PER,Peru,26272,Alejandra de la Guerra,F,20,173,59,Volleyball,Volleyball Women's Volleyball,Silver
1988,Summer,Seoul,Peru,PER,Peru,33819,Denisse Fajardo Garca,F,24,171,62,Volleyball,Volleyball Women's Volleyball,Silver
1988,Summer,Seoul,Peru,PER,Peru,38118,Miriam Gallardo,F,20,168,57,Volleyball,Volleyball Women's Volleyball,Silver
1988,Summer,Seoul,Peru,PER,Peru,38692,Rosa Gisella Garca Rivas,F,24,175,69,Volleyball,Volleyball Women's Volleyball,Silver
1988,Summer,Seoul,Peru,PER,Peru,47883,Sonia Isabel Heredia,F,24,175,69,Volleyball,Volleyball Women's Volleyball,Silver
1988,Summer,Seoul,Peru,PER,Peru,50004,"Katherine ""Kathy"" Horny",F,18,186,76,Volleyball,Volleyball Women's Volleyball,Silver
1988,Summer,Seoul,Peru,PER,Peru,73946,Natalia Mara Mlaga Dibos,F,24,170,59,Volleyball,Volleyball Women's Volleyball,Silver
1988,Summer,Seoul,Peru,PER,Peru,93317,"Gabriela Lourdes ""Gaby"" Prez del Solar Cuculiza",F,20,194,72,Volleyball,Volleyball Women's Volleyball,Silver
1988,Summer,Seoul,Peru,PER,Peru,117844,Cecilia Roxana Tait Villacorta,F,26,182,70,Volleyball,Volleyball Women's Volleyball,Silver
1988,Summer,Seoul,Peru,PER,Peru,121233,Gina Torrealva,F,26,175,59,Volleyball,Volleyball Women's Volleyball,Silver
1988,Summer,Seoul,Peru,PER,Peru,123484,Cenaida Cebastiana Uribe Medina,F,22,174,65,Volleyball,Volleyball Women's Volleyball,Silver
1988,Summer,Seoul,Russia,URS,Soviet Union,62927,Svetlana Vadimovna Korytova,F,20,185,76,Volleyball,Volleyball Women's Volleyball,Gold
1988,Summer,Seoul,Russia,URS,Soviet Union,63910,Tatyana Aleksandrovna Kraynova (-Romashkan),F,21,185,69,Volleyball,Volleyball Women's Volleyball,Gold
1988,Summer,Seoul,Russia,URS,Soviet Union,64155,Olga Yuryevna Krivosheyeva,F,27,180,71,Volleyball,Volleyball Women's Volleyball,Gold
1988,Summer,Seoul,Russia,URS,Soviet Union,64944,Marina Yevgenyevna Kumysh,F,23,184,72,Volleyball,Volleyball Women's Volleyball,Gold
1988,Summer,Seoul,Russia,URS,Soviet Union,86324,Marina Anatolyevna Nikulina-Pankova,F,25,180,78,Volleyball,Volleyball Women's Volleyball,Gold
1988,Summer,Seoul,Russia,URS,Soviet Union,88176,Valentina Vitalyevna Ogiyenko,F,23,182,72,Volleyball,Volleyball Women's Volleyball,Gold
1988,Summer,Seoul,Russia,URS,Soviet Union,90162,Jelena Ovchinnikova-ebukina,F,22,188,77,Volleyball,Volleyball Women's Volleyball,Gold
1988,Summer,Seoul,Russia,URS,Soviet Union,91688,Irina Vladimirovna Parkhomchuk (-Kirillova),F,23,178,73,Volleyball,Volleyball Women's Volleyball,Gold
1988,Summer,Seoul,Russia,URS,Soviet Union,109934,Olha Dmytrivna Shkurnova (Pozdniakova-),F,26,180,71,Volleyball,Volleyball Women's Volleyball,Gold
1988,Summer,Seoul,Russia,URS,Soviet Union,110207,Tatyana Ivanovna Sidorenko,F,22,185,78,Volleyball,Volleyball Women's Volleyball,Gold
1988,Summer,Seoul,Russia,URS,Soviet Union,112157,Irina Anatolyevna Smirnova-Ilchenko,F,20,185,73,Volleyball,Volleyball Women's Volleyball,Gold
1988,Summer,Seoul,Russia,URS,Soviet Union,127203,Yelena Pavlovna Volkova,F,28,190,78,Volleyball,Volleyball Women's Volleyball,Gold
1988,Summer,Seoul,South Korea,KOR,South Korea,51958,Im Hye-Suk,F,22,176,65,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,South Korea,KOR,South Korea,54737,Ji Gyeong-Hui,F,21,176,67,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,South Korea,KOR,South Korea,59906,Kim Gwi-Sun,F,19,177,62,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,South Korea,KOR,South Korea,59915,Kim Gyeong-Hui,F,22,170,62,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,South Korea,KOR,South Korea,60381,Kim Yun-Hye,F,21,178,67,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,South Korea,KOR,South Korea,83238,Mun Seon-Hui,F,19,178,67,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,South Korea,KOR,South Korea,84436,Nam Sun-Ok,F,19,183,75,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,South Korea,KOR,South Korea,91443,Park Bog-Ye,F,20,168,61,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,South Korea,KOR,South Korea,91565,Park Mi-Hui,F,24,173,63,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,South Korea,KOR,South Korea,116483,Sun Mi-Sook,F,20,178,65,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,South Korea,KOR,South Korea,133386,Yu Yeong-Mi,F,21,176,63,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,South Korea,KOR,South Korea,133470,Yun Jeong-Hye,F,22,180,67,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,USA,USA,United States,22459,Deitre Elaine Collins (-Parker),F,26,183,75,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,USA,USA,United States,58626,Caren Marie Alexis Kemner,F,23,185,79,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,USA,USA,United States,58921,Laurel Keye Brassey Kessel,F,34,170,60,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,USA,USA,United States,76057,"Elizabeth Lee ""Liz"" Masakayan",F,23,175,64,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,USA,USA,United States,77610,Jayne Marie McHugh (Gibson-),F,28,188,69,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,USA,USA,United States,77826,Melissa Therese McLinden (-Kleespies),F,24,185,66,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,USA,USA,United States,87993,"Kimberley Yvette ""Kim"" Oden",F,24,190,69,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,USA,USA,United States,94509,"Prikeba Reed ""Keba"" Phipps",F,19,190,80,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,USA,USA,United States,101578,Angela Terese Rock,F,24,175,69,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,USA,USA,United States,103257,"Kimberly Grace ""Kim"" Ruddins",F,25,180,61,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,USA,USA,United States,106009,Liane Lissa Sato,F,24,162,55,Volleyball,Volleyball Women's Volleyball,
1988,Summer,Seoul,USA,USA,United States,129104,Tammy June Webb-Liley,F,23,180,68,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Brazil,BRA,Brazil,3612,Ana Flvia Chritaro Daniel Sanglard,F,22,187,73,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Brazil,BRA,Brazil,3613,Ana Lcia de Camargo Barros,F,26,176,71,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Brazil,BRA,Brazil,3615,Ana Paula Rodrigues Connelly (-Rodrigues Henkel),F,20,183,68,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Brazil,BRA,Brazil,21582,Cilene Falleiro Rocha (-Drewnick),F,25,,,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Brazil,BRA,Brazil,34735,Fernanda Porto Venturini,F,21,180,66,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Brazil,BRA,Brazil,36017,"Hlia ""Fofo"" Rogrio de Souza Pinto",F,22,173,63,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Brazil,BRA,Brazil,48638,Hilma Aparecida Caldeira,F,20,182,74,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Brazil,BRA,Brazil,51607,Ana Ida Margarita  Alvarez Vieira,F,27,177,60,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Brazil,BRA,Brazil,68491,Leila de Gomes de Barros,F,20,179,72,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Brazil,BRA,Brazil,74833,"Mrcia Regina ""Mrcia Fu"" Cunha",F,22,185,80,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Brazil,BRA,Brazil,82395,Ana Beatriz Moser,F,23,185,70,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Brazil,BRA,Brazil,120430,"Cristina ""Tina"" Pacheco Lopes",F,26,,,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,China,CHN,China,20190,Chen Fengqin,F,27,178,60,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,China,CHN,China,38413,Gao Lin,F,22,183,70,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,China,CHN,China,65974,Lai Yawen,F,21,187,77,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,China,CHN,China,69355,Li Guojun,F,26,181,82,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,China,CHN,China,69573,Li Yueming,F,24,188,75,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,China,CHN,China,72718,Ma Fang,F,27,170,62,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,China,CHN,China,116063,Su Huijuan,F,28,179,72,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,China,CHN,China,116065,Su Liqun,F,19,177,74,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,China,CHN,China,116512,Sun Yue,F,19,186,76,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,China,CHN,China,128624,Wang Yi,F,19,189,79,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,China,CHN,China,131778,Wu Dan,F,24,177,70,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,China,CHN,China,134795,Zhou Hong,F,26,183,75,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Cuba,CUB,Cuba,9654,Regla Maritza Bell McKenzie,F,22,180,73,Volleyball,Volleyball Women's Volleyball,Gold
1992,Summer,Barcelona,Cuba,CUB,Cuba,17405,Mercedes Caldern Martnez,F,26,,,Volleyball,Volleyball Women's Volleyball,Gold
1992,Summer,Barcelona,Cuba,CUB,Cuba,18686,Magalys Esther Carvajal Rivera,F,23,190,77,Volleyball,Volleyball Women's Volleyball,Gold
1992,Summer,Barcelona,Cuba,CUB,Cuba,23302,Marlenis Costa Blanco,F,18,177,76,Volleyball,Volleyball Women's Volleyball,Gold
1992,Summer,Barcelona,Cuba,CUB,Cuba,39036,Idalmis Gato Moya,F,20,178,65,Volleyball,Volleyball Women's Volleyball,Gold
1992,Summer,Barcelona,Cuba,CUB,Cuba,53011,Lilia Izquierdo Aguirre,F,25,173,71,Volleyball,Volleyball Women's Volleyball,Gold
1992,Summer,Barcelona,Cuba,CUB,Cuba,66996,Norka Latamblet Daudinot,F,29,,,Volleyball,Volleyball Women's Volleyball,Gold
1992,Summer,Barcelona,Cuba,CUB,Cuba,72150,Alejandrina Mireya Luis Hernndez,F,24,176,68,Volleyball,Volleyball Women's Volleyball,Gold
1992,Summer,Barcelona,Cuba,CUB,Cuba,89610,Tania Ortz Calvo,F,26,,,Volleyball,Volleyball Women's Volleyball,Gold
1992,Summer,Barcelona,Cuba,CUB,Cuba,121294,Regla Radameris Torres Herrera,F,17,191,78,Volleyball,Volleyball Women's Volleyball,Gold
1992,Summer,Barcelona,Japan,JPN,Japan,37554,Kiyoko Fukuda,F,21,178,67,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Japan,JPN,Japan,52515,Michiyo Ishikake,F,26,177,67,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Japan,JPN,Japan,84047,Ikuyo Naemura,F,23,166,60,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Japan,JPN,Japan,84261,Kumi Nakada,F,26,175,62,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Japan,JPN,Japan,84308,Kazumi Nakamura,F,21,170,67,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Japan,JPN,Japan,84335,Chieko Nakanishi,F,25,163,55,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Japan,JPN,Japan,87707,Motoko Obayashi,F,25,182,67,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Japan,JPN,Japan,105998,Ichiko Sato,F,27,169,66,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Japan,JPN,Japan,117867,Asako Tajimi,F,20,180,70,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Japan,JPN,Japan,117946,Yukiko Takahashi,F,24,168,55,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Japan,JPN,Japan,132381,Mika Yamauchi,F,22,182,69,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Japan,JPN,Japan,133138,Tomoko Yoshihara,F,22,180,63,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Netherlands,NED,Netherlands,12682,"Jacintha Hedwig Jeanne ""Cintha"" Boersma",F,23,182,70,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Netherlands,NED,Netherlands,15133,Erna Augusta Brinkman,F,20,184,70,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Netherlands,NED,Netherlands,23805,Heleen Crielaard,F,25,180,74,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Netherlands,NED,Netherlands,26205,Marjolein Elisabeth de Jong,F,24,185,75,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Netherlands,NED,Netherlands,40758,Kirsten Joke Hermine Gleis,F,23,185,70,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Netherlands,NED,Netherlands,45244,Aafke Hament,F,21,181,64,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Netherlands,NED,Netherlands,61898,Vera Koenen,F,25,180,67,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Netherlands,NED,Netherlands,72975,Irena Machovcak,F,23,186,81,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Netherlands,NED,Netherlands,81631,"Alida ""Linda"" Moons",F,27,185,75,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Netherlands,NED,Netherlands,129235,Henritte Weersing,F,26,186,79,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Netherlands,NED,Netherlands,130226,Sandra Wiegers,F,18,181,67,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Russia,EUN,Unified Team,5353,Yevgeniya Viktorovna Artamonova-Estes,F,17,191,75,Volleyball,Volleyball Women's Volleyball,Silver
1992,Summer,Barcelona,Russia,EUN,Unified Team,8646,Yelena Nikolayevna Batukhtina-Tyurina,F,21,184,82,Volleyball,Volleyball Women's Volleyball,Silver
1992,Summer,Barcelona,Russia,EUN,Unified Team,62927,Svetlana Vadimovna Korytova,F,24,185,76,Volleyball,Volleyball Women's Volleyball,Silver
1992,Summer,Barcelona,Russia,EUN,Unified Team,82224,Nataliya Igorevna Morozova,F,19,188,74,Volleyball,Volleyball Women's Volleyball,Silver
1992,Summer,Barcelona,Russia,EUN,Unified Team,86324,Marina Anatolyevna Nikulina-Pankova,F,29,180,78,Volleyball,Volleyball Women's Volleyball,Silver
1992,Summer,Barcelona,Russia,EUN,Unified Team,88176,Valentina Vitalyevna Ogiyenko,F,27,182,72,Volleyball,Volleyball Women's Volleyball,Silver
1992,Summer,Barcelona,Russia,EUN,Unified Team,90162,Jelena Ovchinnikova-ebukina,F,26,188,77,Volleyball,Volleyball Women's Volleyball,Silver
1992,Summer,Barcelona,Russia,EUN,Unified Team,112157,Irina Anatolyevna Smirnova-Ilchenko,F,23,185,73,Volleyball,Volleyball Women's Volleyball,Silver
1992,Summer,Barcelona,Spain,ESP,Spain,18192,Virginia Cardona Tapia,F,25,,,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Spain,ESP,Spain,26311,Laura de la Torre Tur,F,18,,,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Spain,ESP,Spain,27124,Mara del Mar Rey Abad,F,23,,,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Spain,ESP,Spain,29239,Asuncin Domenech Domnguez,F,25,,,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Spain,ESP,Spain,29263,Estela Domnguez Cervio,F,22,,,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Spain,ESP,Spain,39499,Marta Gens Barbera,F,22,,,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Spain,ESP,Spain,41533,Inmaculada Gonzlez Casado,F,21,,,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Spain,ESP,Spain,75614,Olga Martn Rubio,F,19,,,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Spain,ESP,Spain,80233,Carmen Beatriz Miranda Martnez,F,21,,,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Spain,ESP,Spain,89340,Rita Mara Ora Larrazbal,F,28,,,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Spain,ESP,Spain,121274,Inmaculada Torres Cerezo,F,20,,,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,Spain,ESP,Spain,121369,Ana Mara Tostado Domingo,F,20,,,Volleyball,Volleyball Women's Volleyball,
1992,Summer,Barcelona,USA,USA,United States,22136,Janet Marie Cobbs (-Mulholland),F,25,183,70,Volleyball,Volleyball Women's Volleyball,Bronze
1992,Summer,Barcelona,USA,USA,United States,23952,Tara Lavell Cross-Battle,F,23,182,76,Volleyball,Volleyball Women's Volleyball,Bronze
1992,Summer,Barcelona,USA,USA,United States,32561,Lori Ann Endicott (-Vandersnick),F,24,175,69,Volleyball,Volleyball Women's Volleyball,Bronze
1992,Summer,Barcelona,USA,USA,United States,58626,Caren Marie Alexis Kemner,F,27,185,79,Volleyball,Volleyball Women's Volleyball,Bronze
1992,Summer,Barcelona,USA,USA,United States,67294,Ruth Modupe Lawanson (-Kenan),F,28,172,75,Volleyball,Volleyball Women's Volleyball,Bronze
1992,Summer,Barcelona,USA,USA,United States,87992,Elaina Joyce Oden,F,25,185,64,Volleyball,Volleyball Women's Volleyball,Bronze
1992,Summer,Barcelona,USA,USA,United States,87993,"Kimberley Yvette ""Kim"" Oden",F,28,190,69,Volleyball,Volleyball Women's Volleyball,Bronze
1992,Summer,Barcelona,USA,USA,United States,105331,"Tonya Denise ""Teee"" Sanders-Williams (-Slacanin)",F,24,180,66,Volleyball,Volleyball Women's Volleyball,Bronze
1992,Summer,Barcelona,USA,USA,United States,106009,Liane Lissa Sato,F,27,162,55,Volleyball,Volleyball Women's Volleyball,Bronze
1992,Summer,Barcelona,USA,USA,United States,129104,Tammy June Webb-Liley,F,27,180,68,Volleyball,Volleyball Women's Volleyball,Bronze
1992,Summer,Barcelona,USA,USA,United States,129448,Paula Jo Weishoff (-Hanold),F,30,185,75,Volleyball,Volleyball Women's Volleyball,Bronze
1992,Summer,Barcelona,USA,USA,United States,134392,"Yoko Karin Zetterlund (-Bush, -Hiroshi)",F,23,180,65,Volleyball,Volleyball Women's Volleyball,Bronze
1996,Summer,Atlanta,Brazil,BRA,Brazil,3612,Ana Flvia Chritaro Daniel Sanglard,F,26,187,73,Volleyball,Volleyball Women's Volleyball,Bronze
1996,Summer,Atlanta,Brazil,BRA,Brazil,3615,Ana Paula Rodrigues Connelly (-Rodrigues Henkel),F,24,183,68,Volleyball,Volleyball Women's Volleyball,Bronze
1996,Summer,Atlanta,Brazil,BRA,Brazil,34735,Fernanda Porto Venturini,F,25,180,66,Volleyball,Volleyball Women's Volleyball,Bronze
1996,Summer,Atlanta,Brazil,BRA,Brazil,35372,"Ericlia ""Fil"" Bodziak",F,26,192,84,Volleyball,Volleyball Women's Volleyball,Bronze
1996,Summer,Atlanta,Brazil,BRA,Brazil,36017,"Hlia ""Fofo"" Rogrio de Souza Pinto",F,26,173,63,Volleyball,Volleyball Women's Volleyball,Bronze
1996,Summer,Atlanta,Brazil,BRA,Brazil,48638,Hilma Aparecida Caldeira,F,24,182,74,Volleyball,Volleyball Women's Volleyball,Bronze
1996,Summer,Atlanta,Brazil,BRA,Brazil,51607,Ana Ida Margarita  Alvarez Vieira,F,31,177,60,Volleyball,Volleyball Women's Volleyball,Bronze
1996,Summer,Atlanta,Brazil,BRA,Brazil,68491,Leila de Gomes de Barros,F,24,179,72,Volleyball,Volleyball Women's Volleyball,Bronze
1996,Summer,Atlanta,Brazil,BRA,Brazil,74833,"Mrcia Regina ""Mrcia Fu"" Cunha",F,26,185,80,Volleyball,Volleyball Women's Volleyball,Bronze
